Lat (DD),Long (DD),Depth
50.405046096,-003.513080350,6.20200
50.405045180,-003.513057547,6.13000
50.405033262,-003.513031592,6.02000
50.405041685,-003.512998532,5.93900
50.405046898,-003.512969598,5.86900
50.405044607,-003.512939403,5.84200
50.405045638,-003.512921641,5.81100
50.405032804,-003.512883024,5.71100
50.405039335,-003.512855178,5.57100
50.405036299,-003.512826759,5.13100
50.405035955,-003.512811576,5.02900
50.405041742,-003.512796965,5.07300
50.405030111,-003.512745170,5.05300
50.405030512,-003.512714574,4.85000
50.405031658,-003.512688676,4.74100
50.405033090,-003.512658653,4.50200
50.405030684,-003.512631552,4.27200
50.405031085,-003.512601644,4.01700
50.405031543,-003.512574371,3.77000
50.405031429,-003.512551510,3.30100
50.405046669,-003.512543260,3.51100
50.405025413,-003.517865350,6.35300
50.405025584,-003.517842661,6.36500
50.405026558,-003.517821290,6.36500
50.405031028,-003.517783646,6.36100
50.405025985,-003.517754483,6.35800
50.405028220,-003.517737752,6.37500
50.405027762,-003.517706985,6.39100
50.405027991,-003.517685613,6.39100
50.405028220,-003.517658226,6.40000
50.405032002,-003.517630495,6.39300
50.405031028,-003.517589757,6.40300
50.405029481,-003.517578413,6.40300
50.405027189,-003.517543978,6.41500
50.405028163,-003.517526102,6.41400
50.405028449,-003.517494303,6.42800
50.405027131,-003.517449956,6.43200
50.405027819,-003.517442106,6.44600
50.405032804,-003.517393863,6.44400
50.405029595,-003.517378909,6.46700
50.405030111,-003.517218824,6.50900
50.405030340,-003.517197969,6.49800
50.405028621,-003.517184733,6.50200
50.405033950,-003.517138782,6.51400
50.405029824,-003.517118786,6.51100
50.405031314,-003.517087388,6.51400
50.405037101,-003.517051349,6.51300
50.405031600,-003.517020638,6.43500
50.405031371,-003.517015940,6.40100
50.405029939,-003.516975948,6.50700
50.405029824,-003.516943747,6.49000
50.405030684,-003.516923293,6.48800
50.405034523,-003.516902151,6.50700
50.405030283,-003.516876883,6.50000
50.405029996,-003.516848178,6.51500
50.405029939,-003.516821879,6.53100
50.405032861,-003.516793575,6.53700
50.405034523,-003.516751864,6.54000
50.405040768,-003.516734732,6.55900
50.405038533,-003.516690214,6.31700
50.405042659,-003.516681447,6.51200
50.405031429,-003.516634751,6.56700
50.405036757,-003.516620771,6.56100
50.405031543,-003.516581753,6.53000
50.405035267,-003.516558261,6.54100
50.405031429,-003.516531619,6.53800
50.405038877,-003.516491053,6.51700
50.405043403,-003.516466875,6.50000
50.405035210,-003.516439086,6.51000
50.405032746,-003.516402646,6.52200
50.405032002,-003.516392104,6.52300
50.405032288,-003.516362596,6.51500
50.405032689,-003.516336813,6.54400
50.405032288,-003.516312634,6.52800
50.405032345,-003.516283070,6.56200
50.405033147,-003.516238150,6.56500
50.405032689,-003.516226175,6.56400
50.405032976,-003.516181542,6.57700
50.405035668,-003.516175296,6.59300
50.405033262,-003.516125392,6.61500
50.405047701,-003.516093994,6.59500
50.405049477,-003.516091129,6.60100
50.405047586,-003.516062710,6.59300
50.405037215,-003.516022832,6.54900
50.405038934,-003.516003352,6.57900
50.405037674,-003.515978715,6.59400
50.405036929,-003.515950468,6.59800
50.405040882,-003.515899188,6.59400
50.405037617,-003.515894031,6.59500
50.405034408,-003.515846762,6.60700
50.405034408,-003.515823099,6.61700
50.405049133,-003.515791014,6.62400
50.405040252,-003.515759157,6.62700
50.405034752,-003.515736926,6.59800
50.405037502,-003.515713722,6.60200
50.405039049,-003.515685819,6.61400
50.405035382,-003.515650238,6.63000
50.405038189,-003.515630414,6.63100
50.405036127,-003.515611334,6.65600
50.405036814,-003.515577988,6.68400
50.405036585,-003.515543038,6.69700
50.405039565,-003.515513702,6.68500
50.405035898,-003.515497258,6.70600
50.405037903,-003.515465745,6.73000
50.405038189,-003.515437900,6.73700
50.405037731,-003.515388396,6.74300
50.405048445,-003.515378198,6.71700
50.405037617,-003.515357399,6.69900
50.405036757,-003.515328350,6.73100
50.405039393,-003.515303197,6.74100
50.405037101,-003.515260397,6.75500
50.405049821,-003.515224931,6.72700
50.405039335,-003.515190840,6.74200
50.405040309,-003.515179267,6.73400
50.405054060,-003.515151134,6.72900
50.405042544,-003.515123059,6.70100
50.405050565,-003.515104839,6.73500
50.405037846,-003.515057685,6.74200
50.405038189,-003.515042215,6.72300
50.405043002,-003.514994946,6.74700
50.405039507,-003.514969736,6.74600
50.405042773,-003.514951688,6.74000
50.405038533,-003.514913414,6.72700
50.405040539,-003.514885683,6.74500
50.405040195,-003.514861160,6.73700
50.405039335,-003.514837555,6.73500
50.405039393,-003.514821111,6.73200
50.405040653,-003.514773842,6.75100
50.405039679,-003.514758085,6.76500
50.405042429,-003.514713796,6.81600
50.405040768,-003.514684689,6.79900
50.405041226,-003.514683715,6.81400
50.405040481,-003.514652088,6.84300
50.405039794,-003.514616507,6.84500
50.405039851,-003.514579437,6.86400
50.405040309,-003.514570212,6.87500
50.405040481,-003.514536752,6.88400
50.405040424,-003.514493436,6.86200
50.405042086,-003.514486446,6.87200
50.405040997,-003.514432416,6.89300
50.405041513,-003.514415055,6.90100
50.405043575,-003.514402622,6.92100
50.405041627,-003.514368589,6.94000
50.405048503,-003.514344925,6.93900
50.405041341,-003.514304532,6.96500
50.405048846,-003.514280181,6.96800
50.405041513,-003.514241220,6.98900
50.405042773,-003.514229589,6.96100
50.405059274,-003.514188508,6.97400
50.405042945,-003.514169314,6.96200
50.405043804,-003.514126571,6.95200
50.405044549,-003.514107778,7.01400
50.405049821,-003.514092652,7.03700
50.405042257,-003.514048993,7.02000
50.405042315,-003.514020803,7.01900
50.405044320,-003.513983618,7.00100
50.405043174,-003.513978175,7.05600
50.405043690,-003.513948381,7.07500
50.405044091,-003.513922083,7.06000
50.405043117,-003.513869370,7.11100
50.405043461,-003.513840894,7.10900
50.405043919,-003.513839405,7.11200
50.405043575,-003.513784917,7.10300
50.405055149,-003.513762170,7.07500
50.405046440,-003.513740971,7.04600
50.405043862,-003.513724469,7.07000
50.405045753,-003.513691868,7.07800
50.405060936,-003.513660928,7.07200
50.405056180,-003.513614977,6.72000
50.405060019,-003.513593148,6.65400
50.405058243,-003.513586100,6.79500
50.405050164,-003.513536081,6.92800
50.405059847,-003.513521814,6.90400
50.405049419,-003.513498552,6.92600
50.405049362,-003.513447101,6.91500
50.405045008,-003.513417994,6.87600
50.405045351,-003.513417135,6.88100
50.405046325,-003.513388888,6.89200
50.405046211,-003.513336978,6.91200
50.405045581,-003.513308388,6.89300
50.405045638,-003.513287303,6.82800
50.405058529,-003.513249889,6.75000
50.405063342,-003.513221241,6.61000
50.405060306,-003.513195859,6.44300
50.405057785,-003.513167726,6.36200
50.405058988,-003.513137302,6.31200
50.405060707,-003.513110144,6.22300
50.405054232,-003.513086252,6.15400
50.405064546,-003.513052505,6.07200
50.405063858,-003.513024086,5.96100
50.405064660,-003.512996985,5.89200
50.405062082,-003.512968337,5.81400
50.405063113,-003.512965988,5.80800
50.405056008,-003.512912015,5.76800
50.405065176,-003.512884857,5.63800
50.405064660,-003.512870419,5.51700
50.405048503,-003.512832546,5.36900
50.405047987,-003.512807794,5.34600
50.405055264,-003.512771010,5.20700
50.405054519,-003.512765453,5.19600
50.405051024,-003.512725346,5.08600
50.405050107,-003.512686270,4.82000
50.405065119,-003.512658481,4.61600
50.405065061,-003.512630980,4.32900
50.405062483,-003.512603076,4.06800
50.405063400,-003.512573856,3.78400
50.405065405,-003.512552943,3.40900
50.405053602,-003.512545036,3.49100
50.405047529,-003.517837676,6.38500
50.405044435,-003.517809773,6.38100
50.405049190,-003.517802840,6.36700
50.405043976,-003.517765713,6.37700
50.405047643,-003.517731393,6.39000
50.405044148,-003.517716610,6.38800
50.405054003,-003.517690140,6.41200
50.405047471,-003.517659372,6.41500
50.405048102,-003.517615311,6.41100
50.405045867,-003.517596174,6.41900
50.405047987,-003.517572168,6.42600
50.405048331,-003.517543405,6.43200
50.405045122,-003.517523523,6.43800
50.405050164,-003.517498371,6.45000
50.405050164,-003.517470582,6.46400
50.405046841,-003.517441648,6.48400
50.405046555,-003.517401025,6.48100
50.405046497,-003.517179806,6.52100
50.405047185,-003.517160784,6.51700
50.405061051,-003.517119474,6.51200
50.405050164,-003.517085726,6.50100
50.405053774,-003.517049114,6.49700
50.405054118,-003.517048312,6.50600
50.405048159,-003.517019263,6.52600
50.405059733,-003.516982938,6.49600
50.405047701,-003.516946268,6.51600
50.405054232,-003.516922204,6.50900
50.405049133,-003.516898713,6.52700
50.405047701,-003.516873503,6.53300
50.405056410,-003.516845141,6.54400
50.405048675,-003.516821020,6.54500
50.405048044,-003.516792773,6.56300
50.405050222,-003.516765729,6.57400
50.405064144,-003.516732899,6.58700
50.405048732,-003.516688896,6.46200
50.405050050,-003.516682020,6.60900
50.405050393,-003.516627475,6.57800
50.405057957,-003.516607135,6.56700
50.405062540,-003.516585534,6.57200
50.405049763,-003.516544396,6.57000
50.405053373,-003.516516837,6.55100
50.405050107,-003.516507211,6.52000
50.405052800,-003.516474151,6.53300
50.405056524,-003.516456390,6.53400
50.405054863,-003.516422299,6.55100
50.405052972,-003.516397432,6.54600
50.405053545,-003.516371363,6.54700
50.405051024,-003.516341225,6.58600
50.405054290,-003.516315614,6.59500
50.405050508,-003.516283528,6.59300
50.405050680,-003.516232420,6.59600
50.405051024,-003.516231561,6.59600
50.405053086,-003.516196381,6.61000
50.405064374,-003.516161431,6.61700
50.405062827,-003.516147164,6.64200
50.405060420,-003.516098176,6.61900
50.405053086,-003.516072565,6.59500
50.405051539,-003.516062424,6.60200
50.405051654,-003.516022431,6.62800
50.405055034,-003.515979574,6.63900
50.405052112,-003.515954192,6.63100
50.405051940,-003.515927951,6.62300
50.405053831,-003.515904688,6.62400
50.405052284,-003.515893573,6.63400
50.405056524,-003.515839830,6.64400
50.405066780,-003.515822240,6.63900
50.405056295,-003.515782075,6.65400
50.405058472,-003.515767981,6.60800
50.405055034,-003.515747125,6.63300
50.405054347,-003.515709711,6.63000
50.405053258,-003.515693324,6.64100
50.405062139,-003.515666453,6.64600
50.405054691,-003.515636258,6.67700
50.405054461,-003.515598328,6.70600
50.405054404,-003.515568018,6.68700
50.405068499,-003.515528943,6.73800
50.405068900,-003.515528198,6.73200
50.405056123,-003.515496055,6.74800
50.405068843,-003.515450791,6.76200
50.405057441,-003.515438072,6.75500
50.405064202,-003.515392865,6.73800
50.405054576,-003.515377510,6.72400
50.405056123,-003.515350867,6.74600
50.405063743,-003.515331272,6.77300
50.405062999,-003.515286123,6.76400
50.405060019,-003.515247964,6.76600
50.405062483,-003.515243782,6.75900
50.405067983,-003.515203846,6.77300
50.405056811,-003.515163109,6.75600
50.405055321,-003.515148900,6.73700
50.405058415,-003.515118934,6.74300
50.405057212,-003.515096302,6.76000
50.405055951,-003.515076879,6.76400
50.405057384,-003.515040152,6.77800
50.405056581,-003.514996493,6.80200
50.405056123,-003.514970252,6.79400
50.405056639,-003.514965439,6.80500
50.405057212,-003.514916451,6.80800
50.405057441,-003.514904190,6.79100
50.405056925,-003.514858066,6.79600
50.405057384,-003.514836065,6.77200
50.405057384,-003.514823403,6.78200
50.405057097,-003.514786561,6.79900
50.405061509,-003.514761924,6.80000
50.405066264,-003.514732188,6.82200
50.405060936,-003.514710816,6.82800
50.405064202,-003.514673631,6.86500
50.405057899,-003.514651687,6.87500
50.405060993,-003.514626477,6.89100
50.405058186,-003.514587860,6.91300
50.405062254,-003.514550961,6.92000
50.405061910,-003.514531137,6.92400
50.405067754,-003.514499108,6.92200
50.405058587,-003.514461408,6.93900
50.405064316,-003.514453959,6.95900
50.405060420,-003.514420040,6.96000
50.405061280,-003.514393398,6.95100
50.405059446,-003.514374777,6.98200
50.405060019,-003.514318799,6.97400
50.405059389,-003.514314788,7.00400
50.405075776,-003.514275655,7.01200
50.405059446,-003.514237553,7.01800
50.405062082,-003.514206499,6.99400
50.405059733,-003.514187820,6.98900
50.405061051,-003.514162381,7.02800
50.405059847,-003.514144390,7.03900
50.405063686,-003.514099528,7.05500
50.405060248,-003.514076495,7.06500
50.405062655,-003.514043664,7.06400
50.405061222,-003.514021949,7.01100
50.405061108,-003.513999948,7.08500
50.405064087,-003.513966888,7.11200
50.405062254,-003.513942996,7.12500
50.405065348,-003.513917041,7.13700
50.405067238,-003.513873267,7.14600
50.405062540,-003.513866849,7.14100
50.405061566,-003.513832529,7.20400
50.405061681,-003.513807376,7.20800
50.405073140,-003.513775806,6.89500
50.405061566,-003.513741773,7.14400
50.405062655,-003.513706307,7.13200
50.405062025,-003.513693186,7.11700
50.405062712,-003.513658236,7.08800
50.405068041,-003.513618759,7.07900
50.405062254,-003.513598763,6.75300
50.405062254,-003.513586157,6.85200
50.405067181,-003.513537972,6.91900
50.405062655,-003.513514309,6.92000
50.405064202,-003.513481994,6.95200
50.405067238,-003.513473686,6.97300
50.405063056,-003.513445267,6.97600
50.405064316,-003.513417994,7.00500
50.405066837,-003.513362188,7.01300
50.405067009,-003.513361673,7.04600
50.405063801,-003.513307242,7.00800
50.405065233,-003.513278193,6.93500
50.405064660,-003.513249201,6.72500
50.405071192,-003.513221355,6.56700
50.405078640,-003.513194541,6.45400
50.405067124,-003.513164804,6.38400
50.405080989,-003.513138506,6.30300
50.405069301,-003.513109170,6.21800
50.405081906,-003.513080579,6.14100
50.405078526,-003.513052848,6.01800
50.405070332,-003.513024258,5.90600
50.405082479,-003.512996068,5.83400
50.405079844,-003.512986213,5.43700
50.405079672,-003.512963238,5.77700
50.405081620,-003.512923704,5.70900
50.405072280,-003.512883367,5.47800
50.405070733,-003.512871564,5.36000
50.405065749,-003.512831744,5.52100
50.405081219,-003.512799257,5.34300
50.405080588,-003.512783730,5.22100
50.405072166,-003.512742878,5.05700
50.405079729,-003.512729356,4.85400
50.405072280,-003.512698016,4.42900
50.405079958,-003.512661805,4.35900
50.405070161,-003.512630177,4.25900
50.405068041,-003.512602446,4.06100
50.405084427,-003.512573913,3.45500
50.405083339,-003.512567725,3.22700
50.405062311,-003.517801694,6.39800
50.405061623,-003.517778547,6.40800
50.405063170,-003.517750357,6.42100
50.405062655,-003.517724059,6.42900
50.405065921,-003.517687733,6.43700
50.405068499,-003.517664185,6.43300
50.405066780,-003.517633646,6.44500
50.405065520,-003.517606545,6.43900
50.405064259,-003.517581851,6.44500
50.405062712,-003.517554520,6.46000
50.405063170,-003.517512408,6.46900
50.405064832,-003.517495678,6.47300
50.405066150,-003.517458034,6.49500
50.405065462,-003.517425777,6.49900
50.405064717,-003.517133396,6.54100
50.405069072,-003.517111567,6.51400
50.405068212,-003.517085153,6.51100
50.405065806,-003.517054787,6.51400
50.405065233,-003.517047338,6.52100
50.405082021,-003.517019550,6.52300
50.405078812,-003.516965233,6.52200
50.405071536,-003.516937502,6.52400
50.405070218,-003.516927934,6.52100
50.405066264,-003.516883128,6.54800
50.405068155,-003.516879003,6.55500
50.405069416,-003.516844912,6.56300
50.405066665,-003.516822681,6.56900
50.405068900,-003.516788304,6.57200
50.405070390,-003.516749859,6.57100
50.405068728,-003.516734732,6.56100
50.405083052,-003.516684541,6.60500
50.405075489,-003.516676749,6.61500
50.405078984,-003.516629709,6.60100
50.405067124,-003.516605817,6.59100
50.405067009,-003.516578200,6.58400
50.405083224,-003.516543995,6.57200
50.405074400,-003.516540099,6.57000
50.405071135,-003.516511909,6.57200
50.405071536,-003.516470599,6.54200
50.405069301,-003.516441951,6.56700
50.405078640,-003.516402130,6.55600
50.405067983,-003.516394911,6.55700
50.405071822,-003.516371649,6.58800
50.405075718,-003.516317275,6.63900
50.405071536,-003.516291435,6.63100
50.405068442,-003.516286794,6.62700
50.405068785,-003.516249896,6.64200
50.405070619,-003.516212825,6.62600
50.405077380,-003.516192829,6.63900
50.405075546,-003.516166473,6.65500
50.405085688,-003.516128027,6.65300
50.405070161,-003.516094796,6.65600
50.405069989,-003.516070044,6.62400
50.405073197,-003.516061622,6.66000
50.405076062,-003.516025010,6.65700
50.405071708,-003.516005816,6.67900
50.405069817,-003.515961354,6.67800
50.405071536,-003.515941644,6.67500
50.405069989,-003.515897183,6.67300
50.405071306,-003.515881656,6.67100
50.405070390,-003.515862461,6.66600
50.405071994,-003.515831121,6.67400
50.405075890,-003.515785685,6.66900
50.405070905,-003.515763798,6.63900
50.405070848,-003.515746781,6.65400
50.405071249,-003.515725811,6.66700
50.405071765,-003.515675563,6.66800
50.405071077,-003.515668458,6.69800
50.405074973,-003.515630872,6.65300
50.405072452,-003.515605547,6.76900
50.405081391,-003.515585035,6.79600
50.405072223,-003.515529229,6.78100
50.405072624,-003.515528484,6.77900
50.405073197,-003.515473480,6.78500
50.405073541,-003.515461219,6.77200
50.405072280,-003.515419909,6.76800
50.405072853,-003.515398996,6.76900
50.405074859,-003.515371322,6.74900
50.405072510,-003.515348805,6.77300
50.405075776,-003.515330527,6.80300
50.405074630,-003.515277701,6.82000
50.405075145,-003.515264007,6.80000
50.405073369,-003.515228254,6.80000
50.405079271,-003.515218228,6.81100
50.405073484,-003.515170328,6.78700
50.405078067,-003.515162364,6.78600
50.405078067,-003.515125294,6.78700
50.405074343,-003.515100485,6.81900
50.405076807,-003.515078369,6.85400
50.405074744,-003.515049778,6.89900
50.405074286,-003.514997467,6.86900
50.405075031,-003.514977070,6.84000
50.405079557,-003.514960912,6.85400
50.405087407,-003.514919201,6.85700
50.405083969,-003.514905794,6.87100
50.405080989,-003.514863739,6.87900
50.405075031,-003.514843341,6.85900
50.405075260,-003.514801401,6.84500
50.405076463,-003.514781863,6.84700
50.405078239,-003.514768685,6.88100
50.405075718,-003.514738146,6.87700
50.405075260,-003.514708181,6.90300
50.405075489,-003.514663547,6.90900
50.405077609,-003.514654896,6.92200
50.405077323,-003.514612325,6.93600
50.405075947,-003.514596225,6.94300
50.405076119,-003.514568207,6.95900
50.405076291,-003.514543513,6.94400
50.405078640,-003.514514120,6.99500
50.405079099,-003.514460090,7.01300
50.405077151,-003.514455793,6.98300
50.405088782,-003.514428749,6.97400
50.405077036,-003.514401133,7.02700
50.405077036,-003.514366984,7.05400
50.405079271,-003.514335873,7.04100
50.405077437,-003.514295880,7.05600
50.405079844,-003.514264826,7.04000
50.405079500,-003.514259326,7.01600
50.405083797,-003.514208390,7.05400
50.405079041,-003.514198420,7.04200
50.405078010,-003.514176762,7.07100
50.405081104,-003.514128748,7.08700
50.405081276,-003.514096835,7.08500
50.405082422,-003.514088756,7.07400
50.405078526,-003.514058733,7.10400
50.405079385,-003.514029168,7.10900
50.405079500,-003.514006422,7.12300
50.405082536,-003.513979092,7.14100
50.405083568,-003.513952392,7.14600
50.405083740,-003.513914863,7.17900
50.405085860,-003.513896414,7.20900
50.405079041,-003.513867422,7.25200
50.405081276,-003.513839749,7.27200
50.405079271,-003.513812132,7.31100
50.405079729,-003.513781479,7.27800
50.405081391,-003.513728308,7.29300
50.405079672,-003.513725959,7.28600
50.405079844,-003.513676627,7.23000
50.405082594,-003.513646032,7.15000
50.405080474,-003.513620134,7.12900
50.405091646,-003.513587590,7.09200
50.405081391,-003.513559916,7.03600
50.405081161,-003.513532930,6.96900
50.405086719,-003.513514079,6.94900
50.405080646,-003.513501818,7.04700
50.405092105,-003.513470019,6.95900
50.405082594,-003.513435871,7.09300
50.405081219,-003.513407509,7.14900
50.405082021,-003.513365282,7.14400
50.405081333,-003.513339270,7.13000
50.405081849,-003.513308273,7.08000
50.405082479,-003.513277849,6.93500
50.405082422,-003.513249659,6.72900
50.405083224,-003.513222730,6.57700
50.405086834,-003.513194197,6.46000
50.405085688,-003.513165721,6.40100
50.405083740,-003.513137933,6.31800
50.405095485,-003.513111634,6.22500
50.405088323,-003.513084819,6.12400
50.405096230,-003.513052906,6.00700
50.405091761,-003.513037550,5.85100
50.405088667,-003.512996870,5.82100
50.405083167,-003.512984781,5.48900
50.405089870,-003.512955847,5.75700
50.405100012,-003.512915911,5.68000
50.405100585,-003.512888639,5.66600
50.405101272,-003.512857642,5.63300
50.405099725,-003.512827905,5.56900
50.405089813,-003.512799143,5.35000
50.405094798,-003.512771240,5.22700
50.405101444,-003.512752733,5.00300
50.405084714,-003.512715376,4.93700
50.405086776,-003.512699161,4.74900
50.405085344,-003.512658481,4.54000
50.405102017,-003.512639345,3.87400
50.405101616,-003.512602504,3.27900
50.405099611,-003.512585945,2.97100
50.405088667,-003.512571449,3.17100
50.405080416,-003.517752420,6.44300
50.405081104,-003.517750816,6.43900
50.405080130,-003.517704234,6.44200
50.405084313,-003.517680800,6.45400
50.405085172,-003.517647683,6.45100
50.405083740,-003.517618921,6.45700
50.405080531,-003.517600644,6.47200
50.405082365,-003.517571824,6.47900
50.405080760,-003.517554005,6.48100
50.405082307,-003.517518653,6.49100
50.405081047,-003.517486682,6.50600
50.405081333,-003.517460727,6.51800
50.405087407,-003.517442393,6.53000
50.405083510,-003.517081200,6.52300
50.405083281,-003.517076330,6.50800
50.405083797,-003.517021211,6.54700
50.405083682,-003.517012903,6.54300
50.405096860,-003.516991418,6.54400
50.405087349,-003.516942773,6.52500
50.405083797,-003.516919511,6.55600
50.405084141,-003.516903010,6.56700
50.405084542,-003.516873961,6.57100
50.405087177,-003.516840042,6.58200
50.405088151,-003.516822452,6.58300
50.405084026,-003.516788648,6.60500
50.405087235,-003.516740347,6.58700
50.405094626,-003.516719033,6.58700
50.405085115,-003.516698178,6.60100
50.405087120,-003.516673025,6.60500
50.405095313,-003.516645179,6.60200
50.405092334,-003.516602207,6.60900
50.405086547,-003.516576195,6.60500
50.405089068,-003.516546458,6.60500
50.405085229,-003.516529556,6.60500
50.405086776,-003.516507325,6.60900
50.405085974,-003.516464583,6.58900
50.405089928,-003.516441149,6.58400
50.405089641,-003.516428888,6.57700
50.405088495,-003.516400870,6.60200
50.405086089,-003.516352913,6.64000
50.405090214,-003.516338589,6.64900
50.405088495,-003.516310629,6.65400
50.405089412,-003.516288685,6.67800
50.405086547,-003.516236947,6.68700
50.405090099,-003.516204976,6.67400
50.405088954,-003.516177932,6.66300
50.405090672,-003.516175182,6.66800
50.405087808,-003.516121381,6.66100
50.405087407,-003.516115652,6.65900
50.405088381,-003.516089639,6.68400
50.405089870,-003.516062882,6.67800
50.405087464,-003.516028619,6.69300
50.405087980,-003.516005185,6.70500
50.405089698,-003.515965422,6.71700
50.405088209,-003.515930357,6.70600
50.405099840,-003.515904058,6.70000
50.405097720,-003.515870025,6.68800
50.405096803,-003.515841090,6.69800
50.405092964,-003.515812901,6.67900
50.405092506,-003.515788665,6.68900
50.405090042,-003.515778752,6.67700
50.405090672,-003.515726327,6.69000
50.405091131,-003.515725525,6.68900
50.405092048,-003.515696705,6.68700
50.405089870,-003.515668057,6.74000
50.405089469,-003.515619527,6.77600
50.405089928,-003.515591854,6.78700
50.405089928,-003.515565211,6.80000
50.405096688,-003.515532896,6.80700
50.405090558,-003.515501212,6.81900
50.405090615,-003.515473652,6.80400
50.405091475,-003.515468095,6.79200
50.405090329,-003.515419622,6.78900
50.405097892,-003.515404324,6.77700
50.405093308,-003.515381463,6.72900
50.405090386,-003.515355680,6.80400
50.405094282,-003.515332074,6.83800
50.405093996,-003.515275925,6.87700
50.405093824,-003.515260226,6.81400
50.405091646,-003.515227452,6.78500
50.405093193,-003.515218915,6.81800
50.405094855,-003.515164542,6.79600
50.405095829,-003.515162823,6.83300
50.405092391,-003.515113491,6.85500
50.405100527,-003.515099167,6.86000
50.405098751,-003.515078082,6.89900
50.405095428,-003.515044392,6.91200
50.405092277,-003.515021417,6.92100
50.405095371,-003.514985664,6.89900
50.405095027,-003.514939713,6.87700
50.405095371,-003.514911924,6.89300
50.405096746,-003.514893647,6.88200
50.405092792,-003.514880985,6.91400
50.405108663,-003.514838586,6.92900
50.405093193,-003.514804323,6.90000
50.405092964,-003.514784155,6.90800
50.405095256,-003.514743074,6.91700
50.405094740,-003.514739636,6.90800
50.405097433,-003.514696722,6.92300
50.405093480,-003.514673975,6.92700
50.405093709,-003.514644582,6.95100
50.405094970,-003.514619659,6.97400
50.405095141,-003.514579838,6.98500
50.405098465,-003.514558238,6.99500
50.405094225,-003.514531767,7.02400
50.405103392,-003.514497275,7.06200
50.405099038,-003.514481633,7.03500
50.405098178,-003.514432473,7.04000
50.405096001,-003.514422447,7.05400
50.405100241,-003.514390533,7.08200
50.405112388,-003.514371339,7.11100
50.405098465,-003.514320059,7.12800
50.405100126,-003.514292729,7.09500
50.405095256,-003.514266889,7.08100
50.405097147,-003.514262534,7.08100
50.405100814,-003.514222198,7.08900
50.405097777,-003.514201858,7.12300
50.405098178,-003.514156537,7.11400
50.405106887,-003.514122503,7.08900
50.405100298,-003.514113393,7.10100
50.405104366,-003.514093626,7.11100
50.405103965,-003.514061254,7.16000
50.405098293,-003.514020689,7.17100
50.405096459,-003.513992385,7.16800
50.405097261,-003.513971357,7.16800
50.405098006,-003.513947006,7.16600
50.405100298,-003.513924203,7.21900
50.405102590,-003.513892633,7.30800
50.405102705,-003.513854302,7.36100
50.405099324,-003.513832873,7.39100
50.405104824,-003.513792938,7.33400
50.405101272,-003.513783541,7.34800
50.405098121,-003.513753117,7.39100
50.405101616,-003.513711177,7.37900
50.405099095,-003.513672903,7.36200
50.405100699,-003.513644083,7.23000
50.405098579,-003.513622196,7.17700
50.405098465,-003.513588449,7.16800
50.405098350,-003.513566906,7.11300
50.405100756,-003.513533216,7.05000
50.405105913,-003.513519637,7.02300
50.405100470,-003.513501646,7.09300
50.405099095,-003.513472884,7.09500
50.405099038,-003.513436043,7.20600
50.405100642,-003.513403556,7.22100
50.405100413,-003.513362990,7.21100
50.405099324,-003.513349469,7.18300
50.405100184,-003.513307299,7.12700
50.405112273,-003.513279339,6.98300
50.405100241,-003.513251092,6.81400
50.405101444,-003.513221985,6.64600
50.405103277,-003.513194025,6.52800
50.405101387,-003.513166810,6.43600
50.405100470,-003.513139136,6.35200
50.405104194,-003.513111004,6.20000
50.405101387,-003.513084075,6.10000
50.405111012,-003.513052791,5.98300
50.405114679,-003.513025289,5.89600
50.405106830,-003.513000251,5.83700
50.405101100,-003.512988505,5.81100
50.405108148,-003.512946794,5.77400
50.405108320,-003.512912588,5.66900
50.405119206,-003.512887092,5.59600
50.405109236,-003.512855694,5.50900
50.405109351,-003.512854318,5.45900
50.405113304,-003.512799830,5.40800
50.405119664,-003.512771984,5.17300
50.405115195,-003.512743337,4.88000
50.405114622,-003.512729299,4.70400
50.405120122,-003.512687874,4.92100
50.405118862,-003.512659112,3.69800
50.405119378,-003.512638886,3.13600
50.405118060,-003.512606457,2.73200
50.405119951,-003.512602332,2.82000
50.405100126,-003.517696958,6.47400
50.405098178,-003.517696213,6.46700
50.405101272,-003.517661950,6.47800
50.405100642,-003.517639032,6.48200
50.405098407,-003.517610327,6.48900
50.405099209,-003.517558646,6.49700
50.405101100,-003.517554062,6.50300
50.405101215,-003.517500892,6.51100
50.405101902,-003.517499173,6.51000
50.405100756,-003.517463477,6.53500
50.405100928,-003.517049802,6.56500
50.405105512,-003.517022701,6.55500
50.405118690,-003.516997605,6.54800
50.405101616,-003.516980589,6.56600
50.405107002,-003.516959733,6.57400
50.405101501,-003.516920256,6.58600
50.405101673,-003.516888973,6.58900
50.405102590,-003.516858606,6.59800
50.405102246,-003.516834771,6.59800
50.405102590,-003.516815176,6.60200
50.405117258,-003.516787101,6.59400
50.405105627,-003.516764182,6.60900
50.405103449,-003.516712674,6.62600
50.405104595,-003.516685458,6.62200
50.405107059,-003.516659503,6.61500
50.405111700,-003.516646268,6.62600
50.405106314,-003.516614354,6.62200
50.405105283,-003.516575565,6.62400
50.405114909,-003.516544396,6.62800
50.405105684,-003.516534999,6.61300
50.405105627,-003.516488647,6.63500
50.405104080,-003.516465786,6.62000
50.405107689,-003.516446477,6.61400
50.405104022,-003.516426309,6.61700
